# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    14      4     13      3              1274.70          3.09000E-03          8.99000E+08
    11      4     12      3              1274.95          1.08000E-02          1.02000E+09
     9      4      8      4              1279.56          2.16000E-02          1.11000E+09
     6      4      7      4              1280.08          1.26000E-02          1.29000E+09
    19      4     20      1              1282.34          2.38000E-02          7.60000E+08
    22      4     23      0              1282.48          1.07000E-02          6.79000E+08
    22      4     21      1              1283.53          2.95000E-02          6.79000E+08
    25      4     24      0              1284.61          7.86000E-03          6.36000E+08
    15      4     14      3              1286.03          2.49000E-03          8.62000E+08
    12      4     13      3              1286.42          1.06000E-02          9.94000E+08
    10      4      9      4              1287.27          2.22000E-02          1.07000E+09
    16      4     17      2              1287.50          3.59000E-03          8.30000E+08
    19      4     18      2              1287.76          1.81000E-02          7.60000E+08
     7      4      8      4              1287.92          1.29000E-02          1.22000E+09
    11      4     10      4              1295.73          2.28000E-02          1.02000E+09
     8      4      9      4              1296.54          1.33000E-02          1.17000E+09
    16      4     15      3              1297.93          1.98000E-03          8.30000E+08
    20      4     21      1              1298.23          2.47000E-02          7.21000E+08
    13      4     14      3              1298.49          1.04000E-02          9.33000E+08
    23      4     22      1              1299.24          3.00000E-02          6.85000E+08
    23      4     24      0              1299.75          1.09000E-02          6.85000E+08
    17      4     18      2              1301.84          4.07000E-03          8.02000E+08
    20      4     19      2              1301.93          1.92000E-02          7.21000E+08
    12      4     11      4              1304.90          2.33000E-02          9.94000E+08
     9      4     10      4              1305.88          1.37000E-02          1.11000E+09
    14      4     15      3              1311.10          1.02000E-02          8.99000E+08
    21      4     22      1              1314.48          2.55000E-02          8.68000E+08
    13      4     12      4              1314.73          2.38000E-02          9.33000E+08
    24      4     23      1              1315.32          3.05000E-02          6.45000E+08
    10      4     11      4              1315.92          1.42000E-02          1.07000E+09
    21      4     20      2              1316.51          2.02000E-02          8.68000E+08
