# Data for C- transitions (Q) 
#  Number of transitions: 2846 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    12      2     12     11              1399.08          1.11300E-08          1.10162E+09
    13      2     13      0              1015.20          3.58200E-02          1.09619E+09
    13      2     13      1              1054.46          3.18300E-03          1.09619E+09
    13      2     13      2              1094.16          2.27700E-02          1.09619E+09
    13      2     13      3              1134.05          1.65100E-02          1.09619E+09
    13      2     13      4              1173.82          1.06800E-02          1.09619E+09
    13      2     13      5              1213.06          7.22900E-02          1.09619E+09
    13      2     13      6              1251.24          5.17300E-02          1.09619E+09
    13      2     13      7              1287.70          8.27800E-03          1.09619E+09
    13      2     13      8              1321.57          5.66100E-05          1.09619E+09
    13      2     13      9              1351.74          1.89200E-05          1.09619E+09
    13      2     13     10              1376.75          8.55600E-07          1.09619E+09
    14      2     14      0              1022.20          3.58800E-02          1.09056E+09
    14      2     14      1              1061.23          3.30800E-03          1.09056E+09
    14      2     14      2              1100.62          2.27500E-02          1.09056E+09
    14      2     14      3              1140.10          1.65100E-02          1.09056E+09
    14      2     14      4              1179.34          1.12200E-02          1.09056E+09
    14      2     14      5              1217.91          7.39900E-02          1.09056E+09
    14      2     14      6              1255.23          5.11300E-02          1.09056E+09
    14      2     14      7              1290.60          7.33400E-03          1.09056E+09
    14      2     14      8              1323.10          1.47200E-05          1.09056E+09
    14      2     14      9              1351.52          1.88400E-05          1.09056E+09
    14      2     14     10              1374.21          1.80500E-06          1.09056E+09
    15      2     15      0              1029.53          3.59300E-02          1.08478E+09
    15      2     15      1              1068.31          3.44300E-03          1.08478E+09
    15      2     15      2              1107.35          2.27100E-02          1.08478E+09
    15      2     15      3              1146.38          1.64900E-02          1.08478E+09
    15      2     15      4              1185.04          1.18800E-02          1.08478E+09
    15      2     15      5              1222.85          7.59200E-02          1.08478E+09
    15      2     15      6              1259.23          5.03200E-02          1.08478E+09
    15      2     15      7              1293.40          6.29200E-03          1.08478E+09
    15      2     15      8              1324.37          1.79700E-08          1.08478E+09
    15      2     15      9              1350.81          1.57400E-05          1.08478E+09
    16      2     16      0              1037.18          3.59500E-02          1.07889E+09
    16      2     16      1              1075.67          3.58800E-03          1.07889E+09
    16      2     16      2              1114.34          2.26800E-02          1.07889E+09
    16      2     16      3              1152.87          1.64300E-02          1.07889E+09
    16      2     16      4              1190.87          1.26800E-02          1.07889E+09
    16      2     16      5              1227.86          7.81100E-02          1.07889E+09
    16      2     16      6              1263.19          4.92200E-02          1.07889E+09
    16      2     16      7              1296.03          5.15800E-03          1.07889E+09
    16      2     16      8              1325.29          1.85000E-05          1.07889E+09
    16      2     16      9              1349.48          9.51700E-06          1.07889E+09
    17      2     17      0              1045.13          3.59600E-02          1.07291E+09
    17      2     17      1              1083.31          3.73900E-03          1.07291E+09
    17      2     17      2              1121.54          2.26400E-02          1.07291E+09
    17      2     17      3              1159.52          1.63200E-02          1.07291E+09
    17      2     17      4              1196.82          1.36700E-02          1.07291E+09
    17      2     17      5              1232.89          8.05800E-02          1.07291E+09
    17      2     17      6              1267.06          4.77400E-02          1.07291E+09
    17      2     17      7              1298.42          3.95700E-03          1.07291E+09
    17      2     17      8              1325.77          7.21500E-05          1.07291E+09
    18      2     18      0              1053.35          3.59500E-02          1.06691E+09
    18      2     18      1              1091.18          3.89600E-03          1.06691E+09
    18      2     18      2              1128.95          2.26100E-02          1.06691E+09
    18      2     18      3              1166.31          1.61400E-02          1.06691E+09
    18      2     18      4              1202.83          1.49100E-02          1.06691E+09
    18      2     18      5              1237.90          8.33700E-02          1.06691E+09
    18      2     18      6              1270.80          4.57700E-02          1.06691E+09
    18      2     18      7              1300.51          2.73400E-03          1.06691E+09
    18      2     18      8              1325.68          1.53500E-04          1.06691E+09
    19      2     19      0              1061.84          3.59000E-02          1.06000E+09
    19      2     19      1              1099.27          4.05600E-03          1.06000E+09
    19      2     19      2              1136.52          2.25900E-02          1.06000E+09
    19      2     19      3              1173.22          1.58800E-02          1.06000E+09
    19      2     19      4              1208.87          1.64700E-02          1.06000E+09
    19      2     19      5              1242.85          8.65000E-02          1.06000E+09
    19      2     19      6              1274.32          4.31400E-02          1.06000E+09
    19      2     19      7              1302.19          1.57200E-03          1.06000E+09
    20      2     20      0              1070.56          3.58300E-02          1.05494E+09
    20      2     20      1              1107.56          4.21600E-03          1.05494E+09
    20      2     20      2              1144.25          2.25700E-02          1.05494E+09
    20      2     20      3              1180.21          1.55200E-02          1.05494E+09
    20      2     20      4              1214.91          1.84700E-02          1.05494E+09
    20      2     20      5              1247.67          8.99800E-02          1.05494E+09
    20      2     20      6              1277.57          3.96600E-02          1.05494E+09
    20      2     20      7              1303.34          6.08400E-04          1.05494E+09
    21      2     21      0              1079.50          3.57100E-02          1.04886E+09
    21      2     21      1              1116.03          4.37300E-03          1.04886E+09
    21      2     21      2              1152.09          2.25800E-02          1.04886E+09
    21      2     21      3              1187.24          1.50100E-02          1.04886E+09
    21      2     21      4              1220.90          2.10600E-02          1.04886E+09
    21      2     21      5              1252.31          9.37800E-02          1.04886E+09
    21      2     21      6              1280.45          3.50700E-02          1.04886E+09
    22      2     22      0              1088.65          3.55500E-02          1.04271E+09
    22      2     22      1              1124.65          4.52100E-03          1.04271E+09
    22      2     22      2              1160.03          2.26100E-02          1.04271E+09
    22      2     22      3              1194.29          1.43300E-02          1.04271E+09
    22      2     22      4              1226.80          2.44600E-02          1.04271E+09
    22      2     22      5              1256.71          9.77800E-02          1.04271E+09
    22      2     22      6              1282.84          2.91000E-02          1.04271E+09
    23      2     23      0              1097.98          3.53400E-02          9.50939E+08
    23      2     23      1              1133.41          4.65500E-03          9.50939E+08
    23      2     23      2              1168.04          2.26700E-02          9.50939E+08
    23      2     23      3              1201.32          1.34300E-02          9.50939E+08
    23      2     23      4              1232.55          2.90000E-02          9.50939E+08
    23      2     23      5              1260.78          1.01700E-01          9.50939E+08
    24      2     24      0              1107.49          3.50700E-02          5.47184E+08
    24      2     24      1              1142.29          4.76900E-03          5.47184E+08
    24      2     24      2              1176.09          2.27700E-02          5.47184E+08
    24      2     24      3              1208.29          1.22600E-02          5.47184E+08
    24      2     24      4              1238.10          3.52000E-02          5.47184E+08
    25      2     25      0              1117.16          3.47200E-02          5.88953E+08
    25      2     25      1              1151.27          4.85500E-03          5.88953E+08
    25      2     25      2              1184.15          2.29100E-02          5.88953E+08
    25      2     25      3              1215.15          1.07300E-02          5.88953E+08
    25      2     25      4              1243.37          4.38200E-02          5.88953E+08
     1      3      1      0               947.42          2.74500E-02          1.12061E+09
     1      3      1      1               986.24          1.33700E-03          1.12061E+09
     1      3      1      2              1025.91          2.08100E-02          1.12061E+09
     1      3      1      3              1066.27          7.47500E-04          1.12061E+09
     1      3      1      4              1107.14          2.81700E-02          1.12061E+09
     1      3      1      5              1148.28          9.08900E-04          1.12061E+09
     1      3      1      6              1189.36          4.21100E-02          1.12061E+09
     1      3      1      7              1229.98          7.08900E-02          1.12061E+09
     1      3      1      8              1269.59          2.35800E-02          1.12061E+09
     1      3      1      9              1307.55          1.32000E-03          1.12061E+09
     1      3      1     10              1343.01          9.79000E-06          1.12061E+09
     1      3      1     11              1374.94          1.33000E-06          1.12061E+09
     1      3      1     12              1402.04          4.43900E-07          1.12061E+09
     1      3      1     13              1422.75          6.60300E-08          1.12061E+09
     1      3      1     14              1435.17          8.71700E-09          1.12061E+09
     2      3      2      0               948.61          2.74800E-02          1.11961E+09
     2      3      2      1               987.42          1.32800E-03          1.11961E+09
     2      3      2      2              1027.06          2.08300E-02          1.11961E+09
     2      3      2      3              1067.39          7.46700E-04          1.11961E+09
     2      3      2      4              1108.21          2.81900E-02          1.11961E+09
     2      3      2      5              1149.28          8.87500E-04          1.11961E+09
     2      3      2      6              1190.27          4.24000E-02          1.11961E+09
     2      3      2      7              1230.77          7.09800E-02          1.11961E+09
     2      3      2      8              1270.24          2.33600E-02          1.11961E+09
     2      3      2      9              1308.02          1.26200E-03          1.11961E+09
     2      3      2     10              1343.25          1.14200E-05          1.11961E+09
     2      3      2     11              1374.89          1.17200E-06          1.11961E+09
     2      3      2     12              1401.64          4.48800E-07          1.11961E+09
     2      3      2     13              1421.90          7.28500E-08          1.11961E+09
     2      3      2     14              1433.73          1.01000E-08          1.11961E+09
     3      3      3      0               950.39          2.75200E-02          1.11813E+09
     3      3      3      1               989.18          1.31500E-03          1.11813E+09
     3      3      3      2              1028.78          2.08600E-02          1.11813E+09
     3      3      3      3              1069.05          7.45100E-04          1.11813E+09
     3      3      3      4              1109.80          2.82300E-02          1.11813E+09
     3      3      3      5              1150.76          8.55800E-04          1.11813E+09
     3      3      3      6              1191.62          4.28400E-02          1.11813E+09
     3      3      3      7              1231.94          7.11100E-02          1.11813E+09
     3      3      3      8              1271.20          2.30400E-02          1.11813E+09
     3      3      3      9              1308.69          1.17700E-03          1.11813E+09
     3      3      3     10              1343.58          1.40200E-05          1.11813E+09
     3      3      3     11              1374.79          9.41100E-07          1.11813E+09
     3      3      3     12              1401.00          4.50800E-07          1.11813E+09
     3      3      3     13              1420.58          8.28400E-08          1.11813E+09
     3      3      3     14              1431.49          1.18000E-08          1.11813E+09
     4      3      4      0               952.75          2.75800E-02          1.11617E+09
     4      3      4      1               991.51          1.29700E-03          1.11617E+09
     4      3      4      2              1031.06          2.09000E-02          1.11617E+09
     4      3      4      3              1071.25          7.42500E-04          1.11617E+09
     4      3      4      4              1111.89          2.82700E-02          1.11617E+09
     4      3      4      5              1152.72          8.14400E-04          1.11617E+09
     4      3      4      6              1193.39          4.34300E-02          1.11617E+09
     4      3      4      7              1233.48          7.12900E-02          1.11617E+09
     4      3      4      8              1272.44          2.26000E-02          1.11617E+09
     4      3      4      9              1309.57          1.06800E-03          1.11617E+09
     4      3      4     10              1343.99          1.77400E-05          1.11617E+09
     4      3      4     11              1374.62          6.54400E-07          1.11617E+09
     4      3      4     12              1400.10          4.42900E-07          1.11617E+09
     4      3      4     13              1418.76          9.49600E-08          1.11617E+09
     5      3      5      0               955.68          2.76500E-02          1.11377E+09
     5      3      5      1               994.39          1.27300E-03          1.11377E+09
     5      3      5      2              1033.87          2.09500E-02          1.11377E+09
     5      3      5      3              1073.97          7.38500E-04          1.11377E+09
     5      3      5      4              1114.47          2.83100E-02          1.11377E+09
     5      3      5      5              1155.12          7.63700E-04          1.11377E+09
     5      3      5      6              1195.57          4.41800E-02          1.11377E+09
     5      3      5      7              1235.36          7.14900E-02          1.11377E+09
     5      3      5      8              1273.95          2.20400E-02          1.11377E+09
     5      3      5      9              1310.60          9.37400E-04          1.11377E+09
     5      3      5     10              1344.44          2.26800E-05          1.11377E+09
     5      3      5     11              1374.34          3.47800E-07          1.11377E+09
     5      3      5     12              1398.90          4.15000E-07          1.11377E+09
     5      3      5     13              1416.37          1.06400E-07          1.11377E+09
     6      3      6      0               959.15          2.77300E-02          1.11094E+09
     6      3      6      1               997.81          1.24500E-03          1.11094E+09
     6      3      6      2              1037.21          2.10100E-02          1.11094E+09
     6      3      6      3              1077.18          7.32900E-04          1.11094E+09
     6      3      6      4              1117.53          2.83700E-02          1.11094E+09
     6      3      6      5              1157.96          7.04600E-04          1.11094E+09
     6      3      6      6              1198.12          4.50900E-02          1.11094E+09
     6      3      6      7              1237.56          7.17300E-02          1.11094E+09
     6      3      6      8              1275.69          2.13600E-02          1.11094E+09
     6      3      6      9              1311.77          7.90500E-04          1.11094E+09
     6      3      6     10              1344.90          2.88400E-05          1.11094E+09
     6      3      6     11              1373.90          9.12900E-08          1.11094E+09
     6      3      6     12              1397.34          3.55500E-07          1.11094E+09
     6      3      6     13              1413.33          1.11100E-07          1.11094E+09
     7      3      7      0               963.15          2.78200E-02          1.10771E+09
     7      3      7      1              1001.75          1.21000E-03          1.10771E+09
     7      3      7      2              1041.04          2.10800E-02          1.10771E+09
     7      3      7      3              1080.87          7.25200E-04          1.10771E+09
     7      3      7      4              1121.02          2.84300E-02          1.10771E+09
     7      3      7      5              1161.19          6.37400E-04          1.10771E+09
     7      3      7      6              1201.02          4.61900E-02          1.10771E+09
     7      3      7      7              1240.03          7.19700E-02          1.10771E+09
     7      3      7      8              1277.63          2.05400E-02          1.10771E+09
     7      3      7      9              1313.04          6.32800E-04          1.10771E+09
     7      3      7     10              1345.32          3.60200E-05          1.10771E+09
     7      3      7     11              1373.26          4.12000E-09          1.10771E+09
     7      3      7     12              1395.35          2.56600E-07          1.10771E+09
     7      3      7     13              1409.52          9.91800E-08          1.10771E+09
     8      3      8      0               967.66          2.79200E-02          1.10411E+09
     8      3      8      1              1006.18          1.16900E-03          1.10411E+09
     8      3      8      2              1045.35          2.11500E-02          1.10411E+09
     8      3      8      3              1085.02          7.15400E-04          1.10411E+09
     8      3      8      4              1124.93          2.84900E-02          1.10411E+09
     8      3      8      5              1164.80          5.63000E-04          1.10411E+09
     8      3      8      6              1204.24          4.74700E-02          1.10411E+09
     8      3      8      7              1242.76          7.22200E-02          1.10411E+09
     8      3      8      8              1279.73          1.95700E-02          1.10411E+09
     8      3      8      9              1314.36          4.71700E-04          1.10411E+09
     8      3      8     10              1345.65          4.36500E-05          1.10411E+09
     8      3      8     11              1372.36          2.67200E-07          1.10411E+09
     8      3      8     12              1392.84          1.27100E-07          1.10411E+09
     9      3      9      0               972.67          2.80300E-02          1.10018E+09
     9      3      9      1              1011.08          1.12100E-03          1.10018E+09
     9      3      9      2              1050.12          2.12300E-02          1.10018E+09
     9      3      9      3              1089.58          7.03400E-04          1.10018E+09
     9      3      9      4              1129.23          2.85600E-02          1.10018E+09
     9      3      9      5              1168.76          4.82000E-04          1.10018E+09
     9      3      9      6              1207.75          4.89800E-02          1.10018E+09
     9      3      9      7              1245.70          7.24500E-02          1.10018E+09
     9      3      9      8              1281.95          1.84500E-02          1.10018E+09
     9      3      9      9              1315.68          3.16300E-04          1.10018E+09
     9      3      9     10              1345.85          5.07400E-05          1.10018E+09
     9      3      9     11              1371.11          1.11700E-06          1.10018E+09
     9      3      9     12              1389.71          1.57500E-08          1.10018E+09
    10      3     10      0               978.14          2.81400E-02          1.09595E+09
    10      3     10      1              1016.44          1.06800E-03          1.09595E+09
    10      3     10      2              1055.31          2.13200E-02          1.09595E+09
    10      3     10      3              1094.54          6.89400E-04          1.09595E+09
    10      3     10      4              1133.89          2.86200E-02          1.09595E+09
    10      3     10      5              1173.02          3.95500E-04          1.09595E+09
    10      3     10      6              1211.51          5.07400E-02          1.09595E+09
    10      3     10      7              1248.81          7.26400E-02          1.09595E+09
    10      3     10      8              1284.25          1.71400E-02          1.09595E+09
    10      3     10      9              1316.96          1.78000E-04          1.09595E+09
    10      3     10     10              1345.83          5.57000E-05          1.09595E+09
    10      3     10     11              1369.44          2.78700E-06          1.09595E+09
    10      3     10     12              1385.78          3.94200E-08          1.09595E+09
    11      3     11      0               984.05          2.82600E-02          1.09145E+09
    11      3     11      1              1022.22          1.00800E-03          1.09145E+09
    11      3     11      2              1060.90          2.14000E-02          1.09145E+09
    11      3     11      3              1099.88          6.73700E-04          1.09145E+09
    11      3     11      4              1138.88          2.86900E-02          1.09145E+09
    11      3     11      5              1177.56          3.05300E-04          1.09145E+09
    11      3     11      6              1215.47          5.27800E-02          1.09145E+09
    11      3     11      7              1252.05          7.27500E-02          1.09145E+09
    11      3     11      8              1286.57          1.56500E-02          1.09145E+09
    11      3     11      9              1318.12          7.03100E-05          1.09145E+09
    11      3     11     10              1345.53          5.64600E-05          1.09145E+09
    11      3     11     11              1367.22          5.34300E-06          1.09145E+09
    12      3     12      0               990.39          2.83700E-02          1.08672E+09
    12      3     12      1              1028.41          9.43400E-04          1.08672E+09
    12      3     12      2              1066.87          2.14900E-02          1.08672E+09
    12      3     12      3              1105.55          6.56800E-04          1.08672E+09
    12      3     12      4              1144.17          2.87400E-02          1.08672E+09
    12      3     12      5              1182.35          2.14200E-04          1.08672E+09
    12      3     12      6              1219.62          5.51500E-02          1.08672E+09
    12      3     12      7              1255.38          7.27200E-02          1.08672E+09
    12      3     12      8              1288.87          1.39600E-02          1.08672E+09
    12      3     12      9              1319.12          8.64200E-06          1.08672E+09
    12      3     12     10              1344.86          5.07400E-05          1.08672E+09
    12      3     12     11              1364.33          8.30100E-06          1.08672E+09
    13      3     13      0               997.12          2.84800E-02          1.08181E+09
    13      3     13      1              1034.97          8.73800E-04          1.08181E+09
    13      3     13      2              1073.19          2.15700E-02          1.08181E+09
    13      3     13      3              1111.54          6.39600E-04          1.08181E+09
    13      3     13      4              1149.72          2.87800E-02          1.08181E+09
    13      3     13      5              1187.34          1.27500E-04          1.08181E+09
    13      3     13      6              1223.89          5.79200E-02          1.08181E+09
    13      3     13      7              1258.75          7.24900E-02          1.08181E+09
    13      3     13      8              1291.09          1.20600E-02          1.08181E+09
    13      3     13      9              1319.88          8.57300E-06          1.08181E+09
    13      3     13     10              1343.71          3.72100E-05          1.08181E+09
    14      3     14      0              1004.24          2.85900E-02          1.07675E+09
    14      3     14      1              1041.89          8.00100E-04          1.07675E+09
    14      3     14      2              1079.83          2.16500E-02          1.07675E+09
    14      3     14      3              1117.81          6.23100E-04          1.07675E+09
    14      3     14      4              1155.51          2.88100E-02          1.07675E+09
    14      3     14      5              1192.50          5.34400E-05          1.07675E+09
    14      3     14      6              1228.26          6.11500E-02          1.07675E+09
    14      3     14      7              1262.11          7.19600E-02          1.07675E+09
    14      3     14      8              1293.17          9.97100E-03          1.07675E+09
    14      3     14      9              1320.31          8.22900E-05          1.07675E+09
    14      3     14     10              1341.95          1.77900E-05          1.07675E+09
    15      3     15      0              1011.72          2.86900E-02          1.07158E+09
    15      3     15      1              1049.14          7.23400E-04          1.07158E+09
    15      3     15      2              1086.77          2.17200E-02          1.07158E+09
    15      3     15      3              1124.34          6.08200E-04          1.07158E+09
    15      3     15      4              1161.50          2.88200E-02          1.07158E+09
    15      3     15      5              1197.80          6.49200E-06          1.07158E+09
    15      3     15      6              1232.68          6.49500E-02          1.07158E+09
    15      3     15      7              1265.40          7.09800E-02          1.07158E+09
    15      3     15      8              1295.03          7.71600E-03          1.07158E+09
    15      3     15      9              1320.31          2.31000E-04          1.07158E+09
    16      3     16      0              1019.53          2.87700E-02          1.06635E+09
    16      3     16      1              1056.70          6.44800E-04          1.06635E+09
    16      3     16      2              1093.98          2.17800E-02          1.06635E+09
    16      3     16      3              1131.10          5.96600E-04          1.06635E+09
    16      3     16      4              1167.66          2.88000E-02          1.06635E+09
    16      3     16      5              1203.20          1.01800E-05          1.06635E+09
    16      3     16      6              1237.10          6.94000E-02          1.06635E+09
    16      3     16      7              1268.58          6.93600E-02          1.06635E+09
    16      3     16      8              1296.60          5.38200E-03          1.06635E+09
    16      3     16      9              1319.75          4.31000E-04          1.06635E+09
    17      3     17      0              1027.66          2.88300E-02          1.05876E+09
    17      3     17      1              1064.55          5.65600E-04          1.05876E+09
    17      3     17      2              1101.45          2.18200E-02          1.05876E+09
    17      3     17      3              1138.05          5.89800E-04          1.05876E+09
    17      3     17      4              1173.96          2.87300E-02          1.05876E+09
    17      3     17      5              1208.65          1.03100E-04          1.05876E+09
    17      3     17      6              1241.47          7.46500E-02          1.05876E+09
    17      3     17      7              1271.57          6.68200E-02          1.05876E+09
    17      3     17      8              1297.78          3.12500E-03          1.05876E+09
    18      3     18      0              1036.09          2.88600E-02          1.05588E+09
    18      3     18      1              1072.66          4.87000E-04          1.05588E+09
    18      3     18      2              1109.14          2.18400E-02          1.05588E+09
    18      3     18      3              1145.18          5.89900E-04          1.05588E+09
    18      3     18      4              1180.37          2.86100E-02          1.05588E+09
    18      3     18      5              1214.13          3.48100E-04          1.05588E+09
    18      3     18      6              1245.75          8.08400E-02          1.05588E+09
    18      3     18      7              1274.29          6.29800E-02          1.05588E+09
    18      3     18      8              1298.45          1.22100E-03          1.05588E+09
    19      3     19      0              1044.80          2.88700E-02          1.05034E+09
    19      3     19      1              1081.02          4.10500E-04          1.05034E+09
    19      3     19      2              1117.03          2.18300E-02          1.05034E+09
    19      3     19      3              1152.46          5.99500E-04          1.05034E+09
    19      3     19      4              1186.84          2.84000E-02          1.05034E+09
    19      3     19      5              1219.57          8.48600E-04          1.05034E+09
    19      3     19      6              1249.87          8.80900E-02          1.05034E+09
    19      3     19      7              1276.67          5.73200E-02          1.05034E+09
    20      3     20      0              1053.78          2.88400E-02          1.04577E+09
    20      3     20      1              1089.62          3.37200E-04          1.04577E+09
    20      3     20      2              1125.11          2.17900E-02          1.04577E+09
    20      3     20      3              1159.85          6.22000E-04          1.04577E+09
    20      3     20      4              1193.35          2.80800E-02          1.04577E+09
    20      3     20      5              1224.95          1.77500E-03          1.04577E+09
    20      3     20      6              1253.75          9.65000E-02          1.04577E+09
    20      3     20      7              1278.57          4.91900E-02          1.04577E+09
    21      3     21      0              1063.02          2.87700E-02          8.86883E+08
    21      3     21      1              1098.42          2.68600E-04          8.86883E+08
    21      3     21      2              1133.34          2.17100E-02          8.86883E+08
    21      3     21      3              1167.34          6.61900E-04          8.86883E+08
    21      3     21      4              1199.86          2.75700E-02          8.86883E+08
    21      3     21      5              1230.19          3.41500E-03          8.86883E+08
    21      3     21      6              1257.32          1.06000E-01          8.86883E+08
    22      3     22      0              1072.49          2.86300E-02          9.44917E+08
    22      3     22      1              1107.42          2.05700E-04          9.44917E+08
    22      3     22      2              1141.71          2.15800E-02          9.44917E+08
    22      3     22      3              1174.88          7.25400E-04          9.44917E+08
    22      3     22      4              1206.33          2.68100E-02          9.44917E+08
    22      3     22      5              1235.24          6.25800E-03          9.44917E+08
    22      3     22      6              1260.47          1.16100E-01          9.44917E+08
    23      3     23      0              1082.20          2.84300E-02          5.09469E+08
    23      3     23      1              1116.60          1.49700E-04          5.09469E+08
    23      3     23      2              1150.19          2.13900E-02          5.09469E+08
    23      3     23      3              1182.45          8.21100E-04          5.09469E+08
    23      3     23      4              1212.70          2.56700E-02          5.09469E+08
    23      3     23      5              1240.01          1.11700E-02          5.09469E+08
    24      3     24      0              1092.12          2.81400E-02          4.28686E+08
    24      3     24      1              1125.95          1.01500E-04          4.28686E+08
    24      3     24      2              1158.77          2.11200E-02          4.28686E+08
    24      3     24      3              1190.02          9.61600E-04          4.28686E+08
    24      3     24      4              1218.93          2.39300E-02          4.28686E+08
    25      3     25      0              1102.26          2.77300E-02          8.76241E+08
    25      3     25      1              1135.45          6.19000E-05          8.76241E+08
    25      3     25      2              1167.43          2.07500E-02          8.76241E+08
    25      3     25      3              1197.55          1.16400E-03          8.76241E+08
    25      3     25      4              1224.94          2.13000E-02          8.76241E+08
     1      4      1      0               930.57          1.94300E-02          1.10450E+09
     1      4      1      1               968.01          7.34500E-03          1.10450E+09
     1      4      1      2              1006.19          7.75000E-03          1.10450E+09
     1      4      1      3              1044.98          1.19000E-02          1.10450E+09
     1      4      1      4              1084.21          6.57800E-03          1.10450E+09
     1      4      1      5              1123.63          1.63200E-02          1.10450E+09
     1      4      1      6              1162.94          1.29700E-02          1.10450E+09
     1      4      1      7              1201.74          1.99800E-02          1.10450E+09
     1      4      1      8              1239.53          8.15500E-02          1.10450E+09
     1      4      1      9              1275.68          3.42000E-02          1.10450E+09
     1      4      1     10              1309.41          1.28500E-03          1.10450E+09
     1      4      1     11              1339.74          9.78100E-05          1.10450E+09
     1      4      1     12              1365.47          2.38000E-07          1.10450E+09
     1      4      1     13              1385.10          5.44400E-07          1.10450E+09
     1      4      1     14              1396.87          2.65100E-07          1.10450E+09
     2      4      2      0               931.78          1.94500E-02          1.10360E+09
     2      4      2      1               969.20          7.32800E-03          1.10360E+09
     2      4      2      2              1007.36          7.77200E-03          1.10360E+09
     2      4      2      3              1046.12          1.19000E-02          1.10360E+09
     2      4      2      4              1085.30          6.57800E-03          1.10360E+09
     2      4      2      5              1124.66          1.63600E-02          1.10360E+09
     2      4      2      6              1163.89          1.28900E-02          1.10360E+09
     2      4      2      7              1202.58          2.03100E-02          1.10360E+09
     2      4      2      8              1240.24          8.18600E-02          1.10360E+09
     2      4      2      9              1276.22          3.38100E-02          1.10360E+09
     2      4      2     10              1309.74          1.18900E-03          1.10360E+09
     2      4      2     11              1339.80          1.03000E-04          1.10360E+09
     2      4      2     12              1365.19          4.90600E-07          1.10360E+09
     2      4      2     13              1384.41          4.32000E-07          1.10360E+09
     2      4      2     14              1395.62          2.27700E-07          1.10360E+09
     3      4      3      0               933.58          1.94900E-02          1.10223E+09
     3      4      3      1               970.98          7.30200E-03          1.10223E+09
     3      4      3      2              1009.10          7.80500E-03          1.10223E+09
     3      4      3      3              1047.82          1.18900E-02          1.10223E+09
     3      4      3      4              1086.93          6.57800E-03          1.10223E+09
     3      4      3      5              1126.19          1.64200E-02          1.10223E+09
     3      4      3      6              1165.30          1.27600E-02          1.10223E+09
     3      4      3      7              1203.83          2.08100E-02          1.10223E+09
     3      4      3      8              1241.29          8.23100E-02          1.10223E+09
     3      4      3      9              1277.01          3.32100E-02          1.10223E+09
     3      4      3     10              1310.21          1.05000E-03          1.10223E+09
     3      4      3     11              1339.87          1.10400E-04          1.10223E+09
     3      4      3     12              1364.75          1.05000E-06          1.10223E+09
     3      4      3     13              1383.33          2.74700E-07          1.10223E+09
     3      4      3     14              1393.68          1.66100E-07          1.10223E+09
     4      4      4      0               935.96          1.95500E-02          1.10045E+09
     4      4      4      1               973.33          7.26600E-03          1.10045E+09
     4      4      4      2              1011.41          7.84900E-03          1.10045E+09
     4      4      4      3              1050.06          1.18700E-02          1.10045E+09
     4      4      4      4              1089.08          6.57900E-03          1.10045E+09
     4      4      4      5              1128.22          1.65000E-02          1.10045E+09
     4      4      4      6              1167.15          1.25900E-02          1.10045E+09
     4      4      4      7              1205.47          2.14900E-02          1.10045E+09
     4      4      4      8              1242.65          8.29100E-02          1.10045E+09
     4      4      4      9              1278.04          3.23900E-02          1.10045E+09
     4      4      4     10              1310.80          8.78100E-04          1.10045E+09
     4      4      4     11              1339.92          1.19400E-04          1.10045E+09
     4      4      4     12              1364.12          2.14800E-06          1.10045E+09
     4      4      4     13              1381.83          1.05200E-07          1.10045E+09
     5      4      5      0               938.91          1.96100E-02          1.09826E+09
     5      4      5      1               976.25          7.21800E-03          1.09826E+09
     5      4      5      2              1014.27          7.90700E-03          1.09826E+09
     5      4      5      3              1052.83          1.18500E-02          1.09826E+09
     5      4      5      4              1091.73          6.58100E-03          1.09826E+09
     5      4      5      5              1130.71          1.65900E-02          1.09826E+09
     5      4      5      6              1169.43          1.23700E-02          1.09826E+09
     5      4      5      7              1207.48          2.23700E-02          1.09826E+09
     5      4      5      8              1244.32          8.36500E-02          1.09826E+09
     5      4      5      9              1279.27          3.13400E-02          1.09826E+09
     5      4      5     10              1311.48          6.83000E-04          1.09826E+09
     5      4      5     11              1339.92          1.28900E-04          1.09826E+09
     5      4      5     12              1363.26          4.09500E-06          1.09826E+09
     5      4      5     13              1379.84          1.71600E-09          1.09826E+09
     6      4      6      0               942.41          1.96900E-02          1.09568E+09
     6      4      6      1               979.71          7.15800E-03          1.09568E+09
     6      4      6      2              1017.66          7.97700E-03          1.09568E+09
     6      4      6      3              1056.12          1.18200E-02          1.09568E+09
     6      4      6      4              1094.87          6.58400E-03          1.09568E+09
     6      4      6      5              1133.65          1.67000E-02          1.09568E+09
     6      4      6      6              1172.12          1.21100E-02          1.09568E+09
     6      4      6      7              1209.83          2.34800E-02          1.09568E+09
     6      4      6      8              1246.25          8.45100E-02          1.09568E+09
     6      4      6      9              1280.67          3.00400E-02          1.09568E+09
     6      4      6     10              1312.22          4.79500E-04          1.09568E+09
     6      4      6     11              1339.82          1.36900E-04          1.09568E+09
     6      4      6     12              1362.10          7.23800E-06          1.09568E+09
     6      4      6     13              1377.29          1.13600E-07          1.09568E+09
     7      4      7      0               946.46          1.97800E-02          1.09275E+09
