# Data for C+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     5     10      6      3               972.83          3.05140E+05          3.66500E-05          9.74508E+08
     5     10      4      3               962.90          1.71794E+06          2.92000E-04          9.74508E+08
     5     10      6      4              1005.62          9.92732E+06          1.27400E-03          9.74508E+08
     5     10      4      4               995.61          7.53509E+06          1.36900E-03          9.74508E+08
     5     10      6      5              1038.24          1.55924E+07          2.13300E-03          9.74508E+08
     5     10      4      5              1028.22          1.51298E+07          2.93300E-03          9.74508E+08
     5     10      6      6              1070.41          6.81898E+05          9.91700E-05          9.74508E+08
     5     10      4      6              1060.46          1.23051E+06          2.53700E-04          9.74508E+08
     5     10      6      7              1101.78          1.11952E+07          1.72500E-03          9.74508E+08
     5     10      4      7              1092.00          6.65474E+06          1.45500E-03          9.74508E+08
     5     10      6      8              1131.90          2.03030E+07          3.30200E-03          9.74508E+08
     5     10      4      8              1122.42          1.07977E+07          2.49400E-03          9.74508E+08
     5     10      6      9              1160.22          2.56493E+06          4.38200E-04          9.74508E+08
     5     10      4      9              1151.21          2.50543E+05          6.08700E-05          9.74508E+08
     5     10      6     10              1186.06          6.67961E+06          1.19300E-03          9.74508E+08
     5     10      4     10              1177.72          7.15086E+06          1.81800E-03          9.74508E+08
     5     10      6     11              1208.56          2.27076E+07          4.21000E-03          9.74508E+08
     5     10      4     11              1201.18          1.10869E+07          2.93300E-03          9.74508E+08
     5     10      6     12              1226.66          2.34874E+06          4.48600E-04          9.74508E+08
     5     10      4     12              1220.59          5.51667E+04          1.50700E-05          9.74508E+08
     5     10      6     13              1238.96          1.82420E+08          3.55400E-02          9.74508E+08
     5     10      4     13              1234.75          9.34428E+07          2.61200E-02          9.74508E+08
     6     10      7      0               879.86          8.77313E+06          8.82900E-04          8.58224E+08
     6     10      5      0               868.79          2.33928E+05          3.13000E-05          8.58224E+08
     6     10      7      1               911.95          3.10191E+07          3.35400E-03          8.58224E+08
     6     10      5      1               900.67          3.05850E+05          4.39800E-05          8.58224E+08
     6     10      7      2               944.40          3.31112E+07          3.83900E-03          8.58224E+08
     6     10      5      2               932.94          3.01697E+04          4.65500E-06          8.58224E+08
     6     10      7      3               977.07          5.97194E+06          7.41200E-04          8.58224E+08
     6     10      5      3               965.46          1.75393E+06          2.89800E-04          8.58224E+08
     6     10      7      4              1009.76          5.20635E+06          6.90100E-04          8.58224E+08
     6     10      5      4               998.07          2.61756E+06          4.62200E-04          8.58224E+08
     6     10      7      5              1042.24          2.16446E+07          3.05700E-03          8.58224E+08
