(0) Wavelength, (1) Transition probability, (2) Wavenumber Observed, (3) Wavenumber Calculated, (4) Oscillator strength, (5) Upper state energy, (6) statistical weight, (7) elec_state_label, (8) j, (9) elec_refl, (10) s, (11) v, (12) kronig_parity, (13) lambda_field, (14) elec_inv, (15) Lower state energy, (16) statistical weight, (17) elec_state_label, (18) j, (19) v, (20) kronig_parity
   1450.11,6.78396e+07,,    68960.45, 2.035e-02,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,30311.74, 41,  X, 20,  4,  e
   1405.09,3.69482e+07,,    71170.02, 1.153e-02,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,28102.17, 37,  X, 18,  4,  e
   1497.02,1.37748e+07,,    66799.35, 4.405e-03,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,32472.84, 41,  X, 20,  5,  e
   1453.19,6.30151e+07,,    68814.21, 2.104e-02,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,30457.98, 37,  X, 18,  5,  e
   1540.27,4.92228e+07,,    64923.54, 1.666e-02,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,34348.65, 41,  X, 20,  6,  e
   1498.73,2.69518e+06,,    66723.36, 9.572e-04,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,32548.83, 37,  X, 18,  6,  e
   1577.89,7.64521e+06,,    63375.72, 2.716e-03,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,35896.47, 41,  X, 20,  7,  e
   1540.23,6.96315e+07,,    64925.39, 2.612e-02,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,34346.80, 37,  X, 18,  7,  e
   1575.65,1.55285e+07,,    63465.68, 6.095e-03,  99272.19, 39,  B, 19,  +,  0,  3,  e,  0,  u,35806.51, 37,  X, 18,  8,  e
   1265.37,2.77833e+07,,    79028.54, 6.362e-03,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,20687.91,129,  X, 21,  0,  e
   1220.02,2.00723e+07,,    81966.12, 4.711e-03,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,17750.33,117,  X, 19,  0,  e
   1315.85,9.10852e+07,,    75996.56, 2.256e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,23719.89,129,  X, 21,  1,  e
   1269.69,8.74439e+07,,    78759.14, 2.223e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,20957.31,117,  X, 19,  1,  e
   1366.27,6.09120e+07,,    73191.73, 1.626e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,26524.72,129,  X, 21,  2,  e
   1319.66,1.05147e+08,,    75777.22, 2.888e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,23939.23,117,  X, 19,  2,  e
   1415.99,1.17980e+06,,    70621.81, 3.383e-04,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,29094.64,129,  X, 21,  3,  e
   1369.39,1.33386e+07,,    73025.09, 3.944e-03,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,26691.36,117,  X, 19,  3,  e
   1464.14,6.75925e+07,,    68299.57, 2.072e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,31416.88,129,  X, 21,  4,  e
   1418.21,3.67181e+07,,    70511.40, 1.165e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,29205.05,117,  X, 19,  4,  e
   1509.54,9.26401e+06,,    66245.19, 3.019e-03,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,33471.26,129,  X, 21,  5,  e
   1465.20,6.00183e+07,,    68250.08, 2.032e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,31466.37,117,  X, 19,  5,  e
   1550.61,5.44776e+07,,    64490.79, 1.873e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,35225.66,129,  X, 21,  6,  e
   1509.14,5.20424e+06,,    66262.69, 1.869e-03,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,33453.76,117,  X, 19,  6,  e
   1548.39,6.06331e+07,,    64583.27, 2.292e-02,  99716.45,123,  B, 20,  +,  0,  3,  e,  0,  u,35133.18,117,  X, 19,  7,  e
   1282.11,2.68181e+07,,    77996.64, 6.319e-03, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,22170.50, 45,  X, 22,  0,  e
   1235.27,1.87670e+07,,    80954.15, 4.505e-03, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,19212.99, 41,  X, 20,  0,  e
   1332.34,8.99825e+07,,    75055.85, 2.289e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,25111.29, 45,  X, 22,  1,  e
   1284.79,8.46628e+07,,    77833.44, 2.199e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,22333.70, 41,  X, 20,  1,  e
   1382.28,6.04121e+07,,    72344.10, 1.654e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,27823.04, 45,  X, 22,  2,  e
   1334.43,1.04942e+08,,    74938.59, 2.940e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,25228.55, 41,  X, 20,  2,  e
   1431.21,1.54451e+06,,    69871.01, 4.535e-04, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,30296.13, 45,  X, 22,  3,  e
   1383.59,1.35755e+07,,    72275.73, 4.088e-03, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,27891.41, 41,  X, 20,  3,  e
   1478.15,6.73040e+07,,    67652.15, 2.108e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,32514.99, 45,  X, 22,  4,  e
   1431.53,3.73919e+07,,    69855.40, 1.205e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,30311.74, 41,  X, 20,  4,  e
   1521.79,4.71457e+06,,    65712.13, 1.565e-03, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,34455.01, 45,  X, 22,  5,  e
   1477.23,5.57207e+07,,    67694.30, 1.913e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,32472.84, 41,  X, 20,  5,  e
   1560.27,5.58545e+07,,    64091.67, 1.949e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,36075.47, 45,  X, 22,  6,  e
   1519.33,9.55072e+06,,    65818.49, 3.468e-03, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,34348.65, 41,  X, 20,  6,  e
   1555.92,4.44810e+07,,    64270.67, 1.694e-02, 100167.14, 43,  B, 21,  +,  0,  3,  e,  0,  u,35896.47, 41,  X, 20,  7,  e
   1299.26,2.60379e+07,,    76966.78, 6.313e-03, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,23656.41,141,  X, 23,  0,  e
   1251.01,1.76448e+07,,    79935.28, 4.335e-03, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,20687.91,129,  X, 21,  0,  e
   1349.17,8.90648e+07,,    74119.69, 2.328e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,26503.50,141,  X, 23,  1,  e
   1300.33,8.22092e+07,,    76903.30, 2.182e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,23719.89,129,  X, 21,  1,  e
   1398.52,5.91901e+07,,    71504.21, 1.663e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,29118.98,141,  X, 23,  2,  e
   1349.56,1.04268e+08,,    74098.47, 2.981e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,26524.72,129,  X, 21,  2,  e
   1446.50,2.25725e+06,,    69132.25, 6.783e-04, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,31490.94,141,  X, 23,  3,  e
   1398.04,1.31517e+07,,    71528.55, 4.035e-03, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,29094.64,129,  X, 21,  3,  e
   1492.03,6.65713e+07,,    67022.81, 2.128e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,33600.38,141,  X, 23,  4,  e
   1444.95,3.90765e+07,,    69206.31, 1.281e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,31416.88,129,  X, 21,  4,  e
   1533.59,1.11858e+06,,    65206.51, 3.778e-04, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,35416.68,141,  X, 23,  5,  e
   1489.16,4.97503e+07,,    67151.93, 1.732e-02, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,33471.26,129,  X, 21,  5,  e
   1529.11,1.63278e+07,,    65397.53, 5.993e-03, 100623.19,135,  B, 22,  +,  0,  3,  e,  0,  u,35225.66,129,  X, 21,  6,  e
   1316.79,2.54613e+07,,    75942.12, 6.352e-03, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,25141.50, 49,  X, 24,  0,  e
   1267.22,1.67088e+07,,    78913.12, 4.204e-03, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,22170.50, 45,  X, 22,  0,  e
   1366.28,8.83713e+07,,    73191.32, 2.373e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,27892.30, 49,  X, 24,  1,  e
   1316.27,8.01537e+07,,    75972.33, 2.176e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,25111.29, 45,  X, 22,  1,  e
   1414.92,5.71281e+07,,    70675.59, 1.646e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,30408.03, 49,  X, 24,  2,  e
   1364.99,1.03134e+08,,    73260.58, 3.010e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,27823.04, 45,  X, 22,  2,  e
   1461.78,3.53232e+06,,    68409.58, 1.086e-03, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,32674.04, 49,  X, 24,  3,  e
   1412.68,1.20104e+07,,    70787.49, 3.755e-03, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,30296.13, 45,  X, 22,  3,  e
   1505.64,6.47214e+07,,    66416.73, 2.111e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,34666.89, 49,  X, 24,  4,  e
   1458.39,4.18597e+07,,    68568.63, 1.395e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,32514.99, 45,  X, 22,  4,  e
   1500.86,4.17083e+07,,    66628.61, 1.472e-02, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,34455.01, 45,  X, 22,  5,  e
   1538.27,2.52940e+07,,    65008.15, 9.377e-03, 101083.62, 47,  B, 23,  +,  0,  3,  e,  0,  u,36075.47, 45,  X, 22,  6,  e
   1334.66,2.51134e+07,,    74925.69, 6.447e-03, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,26621.85,153,  X, 25,  0,  e
   1283.84,1.59633e+07,,    77891.13, 4.115e-03, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,23656.41,141,  X, 23,  0,  e
   1383.62,8.79403e+07,,    72273.95, 2.426e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,29273.59,153,  X, 25,  1,  e
   1332.55,7.85606e+07,,    75044.04, 2.182e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,26503.50,141,  X, 23,  1,  e
   1431.40,5.40849e+07,,    69861.82, 1.597e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,31685.72,153,  X, 25,  2,  e
   1380.67,1.01517e+08,,    72428.56, 3.026e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,29118.98,141,  X, 23,  2,  e
   1476.94,5.69910e+06,,    67707.34, 1.792e-03, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,33840.20,153,  X, 25,  3,  e
   1427.42,1.01488e+07,,    70056.60, 3.234e-03, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,31490.94,141,  X, 23,  3,  e
   1518.83,6.07009e+07,,    65839.97, 2.018e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,35707.57,153,  X, 25,  4,  e
   1471.73,4.57599e+07,,    67947.16, 1.550e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,33600.38,141,  X, 23,  4,  e
   1512.15,3.14144e+07,,    66130.86, 1.123e-02, 101547.54,147,  B, 24,  +,  0,  3,  e,  0,  u,35416.68,141,  X, 23,  5,  e
   1352.81,2.50231e+07,,    73920.45, 6.610e-03, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,28093.70, 53,  X, 26,  0,  e
   1300.85,1.54118e+07,,    76872.65, 4.072e-03, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,25141.50, 49,  X, 24,  0,  e
   1401.13,8.77867e+07,,    71370.80, 2.488e-02, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,30643.35, 53,  X, 26,  1,  e
   1349.13,7.74869e+07,,    74121.85, 2.202e-02, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,27892.30, 49,  X, 24,  1,  e
   1447.88,4.98904e+07,,    69066.62, 1.510e-02, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,32947.53, 53,  X, 26,  2,  e
   1396.53,9.93515e+07,,    71606.12, 3.025e-02, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,30408.03, 49,  X, 24,  2,  e
   1491.86,9.21475e+06,,    67030.40, 2.960e-03, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,34983.75, 53,  X, 26,  3,  e
   1442.17,7.65690e+06,,    69340.11, 2.486e-03, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,32674.04, 49,  X, 24,  3,  e
   1484.84,5.05937e+07,,    67347.26, 1.741e-02, 102014.15, 51,  B, 25,  +,  0,  3,  e,  0,  u,34666.89, 49,  X, 24,  4,  e
   1371.19,2.52255e+07,,    72929.32, 6.856e-03, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,29553.43,165,  X, 27,  0,  e
   1318.20,1.50631e+07,,    75860.90, 4.080e-03, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,26621.85,153,  X, 25,  0,  e
   1418.74,8.79034e+07,,    70485.16, 2.557e-02, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,31997.59,165,  X, 27,  1,  e
   1365.95,7.69947e+07,,    73209.16, 2.239e-02, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,29273.59,153,  X, 25,  1,  e
   1464.26,4.43519e+07,,    68294.06, 1.375e-02, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,34188.69,165,  X, 27,  2,  e
   1412.49,9.65005e+07,,    70797.03, 3.001e-02, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,31685.72,153,  X, 25,  2,  e
   1506.38,1.46186e+07,,    66384.47, 4.795e-03, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,36098.28,165,  X, 27,  3,  e
   1456.82,4.77151e+06,,    68642.55, 1.579e-03, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,33840.20,153,  X, 25,  3,  e
   1497.56,5.57521e+07,,    66775.18, 1.949e-02, 102482.75,159,  B, 26,  +,  0,  3,  e,  0,  u,35707.57,153,  X, 25,  4,  e
   1389.75,2.57699e+07,,    71955.17, 7.204e-03, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,30997.52, 57,  X, 28,  0,  e
   1335.84,1.49312e+07,,    74858.99, 4.147e-03, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,28093.70, 53,  X, 26,  0,  e
   1436.36,8.82504e+07,,    69620.41, 2.635e-02, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,33332.28, 57,  X, 28,  1,  e
   1382.95,7.71373e+07,,    72309.34, 2.296e-02, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,30643.35, 53,  X, 26,  1,  e
   1480.42,3.73044e+07,,    67548.61, 1.183e-02, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,35404.08, 57,  X, 28,  2,  e
   1428.47,9.27300e+07,,    70005.16, 2.945e-02, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,32947.53, 53,  X, 26,  2,  e
   1471.26,1.98085e+06,,    67968.94, 6.674e-04, 102952.69, 55,  B, 27,  +,  0,  3,  e,  0,  u,34983.75, 53,  X, 26,  3,  e
   1408.43,2.67245e+07,,    71000.90, 7.682e-03, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,32422.48,177,  X, 29,  0,  e
   1353.73,1.50373e+07,,    73869.95, 4.284e-03, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,29553.43,165,  X, 27,  0,  e
   1453.91,8.86374e+07,,    68780.17, 2.715e-02, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,34643.21,177,  X, 29,  1,  e
   1400.05,7.79700e+07,,    71425.79, 2.376e-02, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,31997.59,165,  X, 27,  1,  e
   1444.36,8.76729e+07,,    69234.69, 2.843e-02, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,34188.69,165,  X, 27,  2,  e
   1485.33,1.61879e+05,,    67325.10, 5.552e-05, 103423.38,171,  B, 28,  +,  0,  3,  e,  0,  u,36098.28,165,  X, 27,  3,  e
   1427.16,2.81824e+07,,    70069.40, 8.328e-03, 103894.19, 59,  B, 29,  +,  0,  3,  e,  0,  u,33824.79, 61,  X, 30,  0,  e
   1371.80,1.54207e+07,,    72896.67, 4.506e-03, 103894.19, 59,  B, 29,  +,  0,  3,  e,  0,  u,30997.52, 57,  X, 28,  0,  e
   1471.27,8.88644e+07,,    67968.34, 2.791e-02, 103894.19, 59,  B, 29,  +,  0,  3,  e,  0,  u,35925.85, 61,  X, 30,  1,  e
   1417.20,7.95504e+07,,    70561.91, 2.481e-02, 103894.19, 59,  B, 29,  +,  0,  3,  e,  0,  u,33332.28, 57,  X, 28,  1,  e
   1460.06,8.08307e+07,,    68490.11, 2.675e-02, 103894.19, 59,  B, 29,  +,  0,  3,  e,  0,  u,35404.08, 57,  X, 28,  2,  e
   1445.84,3.02582e+07,,    69164.08, 9.187e-03, 104364.92,183,  B, 30,  +,  0,  3,  e,  0,  u,35200.84,189,  X, 31,  0,  e
   1390.00,1.61283e+07,,    71942.44, 4.833e-03, 104364.92,183,  B, 30,  +,  0,  3,  e,  0,  u,32422.48,177,  X, 29,  0,  e
   1434.27,8.18592e+07,,    69721.71, 2.612e-02, 104364.92,183,  B, 30,  +,  0,  3,  e,  0,  u,34643.21,177,  X, 29,  1,  e
   1408.25,1.72442e+07,,    71010.25, 5.298e-03, 104835.04, 63,  B, 31,  +,  0,  3,  e,  0,  u,33824.79, 61,  X, 30,  0,  e
   1451.19,8.48497e+07,,    68909.19, 2.768e-02, 104835.04, 63,  B, 31,  +,  0,  3,  e,  0,  u,35925.85, 61,  X, 30,  1,  e
   1426.47,1.88912e+07,,    70103.31, 5.949e-03, 105304.15,195,  B, 32,  +,  0,  3,  e,  0,  u,35200.84,189,  X, 31,  0,  e
   1051.03,1.37658e+08,,    95144.76, 7.603e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,118.49,  9,  X,  1,  0,  e
   1099.03,1.85854e+08,,    90989.51, 1.122e-02,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,4273.74,  9,  X,  1,  1,  e
   1148.51,9.28732e+06,,    87069.45, 6.125e-04,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,8193.80,  9,  X,  1,  2,  e
   1199.33,9.73032e+07,,    83379.76, 6.998e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,11883.49,  9,  X,  1,  3,  e
   1251.29,1.05501e+08,,    79917.44, 8.259e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,15345.81,  9,  X,  1,  4,  e
   1304.09,5.60772e+06,,    76681.54, 4.768e-04,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,18581.71,  9,  X,  1,  5,  e
   1357.34,1.40608e+08,,    73673.43, 1.295e-02,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,21589.82,  9,  X,  1,  6,  e
   1410.49,2.66766e+07,,    70897.18, 2.654e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,24366.07,  9,  X,  1,  7,  e
   1462.84,8.63830e+07,,    68360.13, 9.243e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,26903.12,  9,  X,  1,  8,  e
   1513.46,1.11140e+08,,    66073.69, 1.273e-02,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,29189.56,  9,  X,  1,  9,  e
   1561.17,3.97331e+07,,    64054.38, 4.842e-03,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,31208.87,  9,  X,  1, 10,  e
   1604.48,3.80304e+08,,    62325.50, 4.895e-02,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,32937.75,  9,  X,  1, 11,  e
   1641.51,1.14779e+08,,    60919.40, 1.546e-02,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,34343.85,  9,  X,  1, 12,  e
   1669.98,6.99892e+06,,    59881.00, 9.759e-04,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,35382.25,  9,  X,  1, 13,  e
   1687.11,6.74662e+03,,    59272.82, 9.602e-07,  95263.25,  3,  B,  0,  +,  0,  4,  e,  0,  u,35990.43,  9,  X,  1, 14,  e
   1053.28,9.04060e+07,,    94941.42, 9.027e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,354.37,  5,  X,  2,  0,  e
   1049.36,4.68343e+07,,    95295.79, 2.321e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,0.00,  1,  X,  0,  0,  e
   1101.35,1.20659e+08,,    90797.95, 1.317e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,4497.84,  5,  X,  2,  1,  e
   1097.28,6.55428e+07,,    91134.62, 3.551e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,4161.17,  1,  X,  0,  1,  e
   1150.89,5.42305e+06,,    86889.43, 6.465e-04,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,8406.36,  5,  X,  2,  2,  e
   1146.67,4.26050e+06,,    87208.79, 2.521e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,8087.00,  1,  X,  0,  2,  e
   1201.76,6.56844e+07,,    83211.09, 8.538e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,12084.70,  5,  X,  2,  3,  e
   1197.41,3.09885e+07,,    83513.40, 1.999e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,11782.39,  1,  X,  0,  3,  e
   1253.76,6.83693e+07,,    79760.05, 9.672e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,15535.74,  5,  X,  2,  4,  e
   1249.29,3.75493e+07,,    80045.42, 2.637e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,15250.37,  1,  X,  0,  4,  e
   1306.58,4.41448e+06,,    76535.45, 6.783e-04,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,18760.34,  5,  X,  2,  5,  e
   1302.02,1.12451e+06,,    76803.86, 8.578e-04,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,18491.93,  1,  X,  0,  5,  e
   1359.83,9.37308e+07,,    73538.78, 1.560e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,21757.01,  5,  X,  2,  6,  e
   1355.20,4.65244e+07,,    73790.01, 3.845e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,21505.78,  1,  X,  0,  6,  e
   1412.94,1.59995e+07,,    70774.29, 2.875e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,24521.50,  5,  X,  2,  7,  e
   1408.29,1.08860e+07,,    71007.87, 9.716e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,24287.92,  1,  X,  0,  7,  e
   1465.21,6.01228e+07,,    68249.49, 1.162e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,27046.30,  5,  X,  2,  8,  e
   1460.61,2.62742e+07,,    68464.70, 2.522e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,26831.09,  1,  X,  0,  8,  e
   1515.70,7.06258e+07,,    65976.05, 1.460e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,29319.74,  5,  X,  2,  9,  e
   1511.22,3.97307e+07,,    66171.75, 4.083e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,29124.04,  1,  X,  0,  9,  e
   1563.21,3.11591e+07,,    63970.84, 6.853e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,31324.95,  5,  X,  2, 10,  e
   1558.96,1.02789e+07,,    64145.40, 1.124e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,31150.39,  1,  X,  0, 10,  e
   1606.23,2.55744e+08,,    62257.65, 5.938e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,33038.14,  5,  X,  2, 11,  e
   1602.34,1.25489e+08,,    62408.69, 1.450e-01,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,32887.10,  1,  X,  0, 11,  e
   1642.86,6.86491e+07,,    60869.57, 1.668e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,34426.22,  5,  X,  2, 12,  e
   1639.52,4.24938e+07,,    60993.62, 5.140e-02,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,34302.17,  1,  X,  0, 12,  e
   1670.77,5.49416e+06,,    59852.80, 1.380e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,35442.99,  5,  X,  2, 13,  e
   1668.21,2.04569e+06,,    59944.47, 2.562e-03,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,35351.32,  1,  X,  0, 13,  e
   1687.12,5.43064e+04,,    59272.66, 1.391e-05,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,36023.13,  5,  X,  2, 14,  e
   1685.70,2.01770e+03,,    59322.52, 2.580e-06,  95295.79,  3,  B,  1,  +,  0,  4,  e,  0,  u,35973.27,  1,  X,  0, 14,  e
   1056.47,7.99503e+07,,    94655.00, 9.561e-03,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,705.52, 21,  X,  3,  0,  e
   1049.96,5.64451e+07,,    95242.03, 1.556e-02,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,118.49,  9,  X,  1,  0,  e
   1104.62,1.05973e+08,,    90529.13, 1.385e-02,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,4831.39, 21,  X,  3,  1,  e
   1097.85,8.09021e+07,,    91086.78, 2.438e-02,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,4273.74,  9,  X,  1,  1,  e
   1154.23,4.39477e+06,,    86637.82, 6.273e-04,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,8722.70, 21,  X,  3,  2,  e
   1147.23,6.08897e+06,,    87166.72, 2.003e-03,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,8193.80,  9,  X,  1,  2,  e
   1205.16,5.94621e+07,,    82976.44, 9.253e-03,  95360.52, 15,  B,  2,  +,  0,  4,  e,  0,  u,12384.08, 21,  X,  3,  3,  e
